id,word,is_banned
0199277e-fa5f-70c8-5655-a94d89c43ad7,i,0
0199277e-fa96-7083-0eba-7b3bb5d716ea,a,0
0199277e-fac7-704f-cd14-fdb89ef2e18d,ad,0
0199277e-faff-701d-ee4d-b9b86cf480a4,ah,0
0199277e-fb2c-70b6-a30b-5172470d6cf8,al,0
0199277e-fb60-7093-f922-c15f9ae7b2c7,am,0
0199277e-fb8c-70cc-a8e4-7dc76cc9a7eb,an,0
0199277e-fbc2-70a3-6c35-c53cdd9d7b8f,ar,0
0199277e-fbf5-705b-1b74-f775669feab5,as,0
0199277e-fc2c-70cb-d7d5-a3af83840cae,at,0
0199277e-fc6f-7045-4db5-a4126ff57b8b,au,0
0199277e-fca0-7046-bbd9-0bad424286d8,ax,0
0199277e-fcd1-70a5-b391-bcf9a961ed7c,ba,0
0199277e-fd10-70a7-cd0f-e447bacbcc9c,be,0
0199277e-fd3f-70a5-6818-42013f3a6650,bi,0
0199277e-fd71-7060-f08f-fe49715d7f62,by,0
0199277e-fda5-7070-0be7-6130cd73d8df,cm,0
0199277e-fde1-70d4-8930-54187a1d2253,co,0
0199277e-fe24-703b-2d32-73a8f2c2f585,do,0
0199277e-fe5a-70b8-0a0d-217d11df2a32,ed,0
0199277e-fe8f-707e-e0e6-dda18ee5cf5b,eg,0
0199277e-feb7-705a-b26b-05d62124512b,eh,0
0199277e-fef0-70e2-e9e7-cb40df9c7163,el,0
0199277e-ff29-7099-d662-6bef6b4b3529,en,0
0199277e-ff56-702f-71a7-f3c81203d933,er,0
0199277e-ff7e-7075-b21c-74f4652072d9,et,0
0199277e-ffb2-70e8-fd3c-3247cf36a080,ex,0
0199277e-fff9-70a2-aa6c-205b67f48eeb,fa,0
0199277f-0028-70ee-e3a8-9e1ebf5e9cf2,ft,0
0199277f-0063-70e8-b0ba-91a99b0c6dfe,go,0
0199277f-0099-70b0-7743-ecd35b4d7358,gu,0
0199277f-00c8-7061-dd2d-49eab6cee81e,ha,0
0199277f-010c-70de-fe5b-d0fd83976a4f,he,0
0199277f-0148-704c-92f6-1792942f316a,hi,0
0199277f-0179-707d-338b-1ff981997a98,ho,0
0199277f-01b5-708a-ebf8-1a9ab5bb8877,id,0
0199277f-01e8-70ba-4010-92aa9d148e8b,if,0
0199277f-022a-700d-a1fd-0e4f61fbc2db,in,0
0199277f-0260-7001-7545-fd21ae030616,is,0
0199277f-02a8-705a-8380-f859d7273dbc,it,0
0199277f-02d5-70f5-9714-9fe085f84b8e,kg,0
0199277f-030e-70e8-dc93-4fd0233ed15a,km,0
0199277f-0341-7050-84a4-a95fe14ad032,ko,0
0199277f-0379-7089-18e0-16cfca843786,ky,0
0199277f-03a7-70fb-56bf-b7568bb5eb76,la,0
0199277f-03d5-708c-5c26-aef3b7bb8153,lp,0
0199277f-040e-701e-9cb3-ac42469a3127,ma,0
0199277f-0447-702f-79d1-abe578a9e682,me,0
0199277f-047b-70d9-b80c-14400765e138,mi,0
0199277f-04a5-7074-9cb1-a00e68e0261f,mo,0
0199277f-04da-7029-72be-61ac3816c8a5,mr,0
0199277f-050b-70e3-7fd3-a4bbba741306,ms,0
0199277f-053f-70e6-6b64-b764d2ee322e,mu,0
0199277f-0570-7053-1369-d3e4fb3c3a6e,my,0
0199277f-059f-707b-1f27-6a9bcc28678c,na,0
0199277f-05d0-7086-f94d-980f86709fcc,no,0
0199277f-0602-7020-3bc8-39c631a6a95c,nu,0
0199277f-0640-70d0-fe88-aecefc839a7a,ny,0
0199277f-066c-7095-79a1-bcc8b42dc75a,od,0
0199277f-069d-706e-1a3a-d16896b5c9cf,of,0
0199277f-06c6-70ae-fce0-6d803dafb57b,oh,0
0199277f-06f9-704b-0434-f9425d0e2dba,ok,0
0199277f-0724-701c-5e80-698c82e80251,on,0
0199277f-0753-7091-e1b1-d517f2777d0d,op,0
0199277f-0783-70cc-d5c5-5c7c5a4e7972,or,0
0199277f-07af-70d0-b92e-bb206ec89ebe,os,0
0199277f-07dd-70db-10bf-8a74aaf4c910,ow,0
0199277f-0807-70f4-9819-b644322e5006,ox,0
0199277f-0869-7031-e1d1-76dbe5e7d46f,pa,0
0199277f-089e-70b3-2fd5-9c8ef419a3e2,pc,0
0199277f-08c9-7083-e903-56a4351ced4e,pe,0
0199277f-08fe-70c1-daff-6e29851d01b0,pi,0
0199277f-092c-706f-1c40-ecdb860cab32,po,0
0199277f-0960-70fb-51a4-4058f5c5f787,pu,0
0199277f-0990-70c0-298d-49c4fca1300d,ra,0
0199277f-09bc-70b4-5bab-465e05ffeca0,re,0
0199277f-09f2-705c-ed8c-f72f0693cb41,sa,0
0199277f-0a23-70e2-aaac-5ccbe30d9adb,se,0
0199277f-0a5c-7079-cc90-707f2d6369e5,so,0
0199277f-0a89-703f-8e07-7b532dea0b7a,to,0
0199277f-0abd-7040-d25d-5cb57630903e,tv,0
0199277f-0af5-7086-e5e7-d677d3b92692,uh,0
0199277f-0b32-7069-5a84-8718e3292641,un,0
0199277f-0b6b-70d4-6066-e02f4ae59b5a,up,0
0199277f-0b99-70f1-a772-4606507b78e6,us,0
0199277f-0bdf-7019-ccb0-0b29ade6769f,ut,0
0199277f-0c14-70b7-b76e-01beb03a12ab,va,0
0199277f-0c57-7024-b20d-2dbb1f6cbd70,vi,0
0199277f-0c9f-70fa-91e8-d77be4025dcd,we,0
0199277f-0cd7-70ea-2b1a-ffb1763ed56f,wi,0
0199277f-0d0b-70ad-1563-b24e72513f49,xi,0
0199277f-0d3b-70ae-8fc0-162b99799478,yd,0
0199277f-0d6b-709d-ab80-7ef96201df58,ye,0
0199277f-0d98-701e-8b61-4123ef427ca7,yo,0
0199277f-0dc7-70cf-190d-f9b49bebc825,yr,0
0199277f-0df5-7062-7b40-d25a4d745d75,abc,0
0199277f-0e28-7034-a499-108879c674f2,abe,0
0199277f-0e51-705d-fdd8-45ce3ab7e659,ace,0
0199277f-0e7c-700d-36e8-e6c62d8f46b1,act,0
0199277f-0ead-70a2-178c-7bc157702c8e,add,0
0199277f-0ed7-703f-9220-e82917f9980e,ado,0
0199277f-0f06-707f-521b-9186ec096bfc,aft,0
0199277f-0f39-70ab-64f4-981bbe69d3e4,age,0
0199277f-0f67-70fc-3e45-a153bebf7f3f,ago,0
0199277f-0f99-70bf-fcb3-8a985afbdc59,aha,0
0199277f-0fc3-702c-cf89-3e9e5bef9930,aid,0
0199277f-0fed-7024-2757-3f3754020c39,ail,0
0199277f-1028-70fb-392c-347fdfe0c433,aim,0
0199277f-1055-70b5-f090-025cc5c68f7a,air,0
0199277f-107f-70b7-238c-54020d3b035c,alb,0
0199277f-10ac-70c4-c073-03b47e583f33,ale,0
0199277f-10e6-7041-aea2-21c264b14857,ali,0
0199277f-1114-70dc-48d3-47ebc104d20e,all,0
0199277f-114c-70d3-f44a-9a22dce9f617,alm,0
0199277f-117c-708e-85ee-18b026adf3b8,alp,0
0199277f-11b3-70c1-9bc5-07d61b04c5ce,alt,0
0199277f-11e0-70b6-2495-7caceb9422ee,ama,0
0199277f-120d-7040-7794-81ca6cc18141,ami,0
0199277f-123a-70c2-0bee-85d28d48c2f5,amp,0
0199277f-1265-7083-afe1-5c27b202f8d2,amt,0
0199277f-1295-7031-81f3-3e5a0b29abdf,amu,0
0199277f-12c9-705a-27b2-0916525acbea,amy,0
0199277f-12f5-7033-41ab-96ecdb84027e,ana,0
0199277f-131c-7073-c582-39974aad8387,and,0
0199277f-1346-701c-f780-9b89daa9bfbf,ani,0
0199277f-1373-707f-3db7-dd2d4aebb9db,ann,0
0199277f-13a0-701d-02b3-7945eed66780,ant,0
0199277f-13cb-704d-0120-9db19e043c1f,any,0
0199277f-1401-70e6-23ff-90d67cec2700,ape,0
0199277f-1435-708e-c42c-904ac6fea43a,apo,0
0199277f-145e-7037-6451-691c503f49af,apt,0
0199277f-148e-7093-d15c-5bb269f6960d,arc,0
0199277f-14bc-7080-5a41-3751f1c3fa9a,are,0
0199277f-14ee-7015-9dd0-3ab3d0f86b2e,ark,0
0199277f-151c-70a4-aa69-0d0801eea46b,arm,0
0199277f-1548-7029-8e4d-d64aedc5130e,art,0
0199277f-158a-7010-2896-779275927cb9,ash,0
0199277f-15c3-7027-9b90-005091e7d05a,ask,0
0199277f-160e-7052-8fd6-7ff960f6b08f,asp,0
0199277f-163f-70ba-f59b-29fb6f3bd88a,ass,0
0199277f-166c-7028-2959-43417fb81c64,ate,0
0199277f-16c6-70a2-fe10-58889f85bc1f,aug,0
0199277f-16fa-7067-a401-1b8548d86366,auk,0
0199277f-1731-70d5-f859-d521265a5189,aut,0
0199277f-1760-70b8-fed0-14f691f51487,ave,0
0199277f-178d-7068-7100-ae64ea66431e,awe,0
0199277f-17ba-70cd-a7dd-5d3a0a857de3,awl,0
0199277f-17f1-70f8-310c-aa30ef1eca98,awn,0
0199277f-181d-7098-3338-7fd29fa55ee5,axe,0
0199277f-184a-7060-32db-b2e8748b5e33,aye,0
0199277f-187d-70e8-eeed-d871ae145a87,baa,0
0199277f-18a7-7093-4dc7-fc99075cb473,bad,0
0199277f-18d8-7024-5c5e-c2b33a087b51,bag,0
0199277f-1909-7024-c15b-8178d5c24d39,bah,0
0199277f-193f-7036-624c-55c7e114c18a,ban,0
0199277f-1971-706d-8655-197d274b0431,bar,0
0199277f-19a2-70ec-0968-ed6b5155b793,bas,0
0199277f-19d5-70bc-f183-bb2172daea07,bat,0
0199277f-1a0c-7065-e54a-c2ef6632c649,bay,0
0199277f-1a45-701b-ac0c-38f41cb12296,bed,0
0199277f-1a71-708b-f62a-f3427273e937,bee,0
0199277f-1a9f-7055-0826-a9da47d75f56,beg,0
0199277f-1acc-7090-d062-7939b2d0fa74,ben,0
0199277f-1b00-7054-4a75-6bb85995e09f,bet,0
0199277f-1b39-707c-9161-32d8a09c2b05,bey,0
0199277f-1b67-7097-e6ba-ef7eaad6337e,bib,0
0199277f-1b8f-70de-daa9-bfc1896b7b28,bid,0
0199277f-1bb6-7059-4347-9a2e18ee6119,big,0
0199277f-1bfb-705b-7c5b-569d0e6effb3,bin,0
0199277f-1c2a-7080-698d-86f7416228a3,bio,0
0199277f-1c57-70b5-a30e-5fb0528ece5e,bit,0
0199277f-1c8d-706e-0aea-738337890a96,boa,0
0199277f-1cc8-70d2-5843-49a252b592bb,bob,0
0199277f-1d04-70f4-9301-4f87b6fac0d1,bog,0
0199277f-1d3a-70d7-c03a-e3c11c4c26dc,bon,0
0199277f-1d69-70d8-a6b6-9ef3e7a99a06,boo,0
0199277f-1da6-7052-87af-d51f1b2b861c,bop,0
0199277f-1ddb-70fa-8fdd-a39b1fc98f73,bow,0
0199277f-1e07-7090-78a8-e16c7b233fd2,box,0
0199277f-1e33-705e-62cf-e4097f637213,boy,0
0199277f-1e63-7008-ef93-12a4fd042093,bra,0
0199277f-1e95-7080-c762-96c7235b5ec7,bro,0
0199277f-1ebe-70c9-99a2-60fccb05b888,bud,0
0199277f-1eef-7081-ef27-f75ceb81c75e,bug,0
0199277f-1f24-7081-6c9c-c507d514e748,bum,0
0199277f-1f5d-70b3-a627-d3a9d6337edc,bun,0
0199277f-1f8c-70d5-9464-39f41694a372,bur,0
0199277f-1fbf-7054-4c83-abce05b165e7,bus,0
0199277f-1ff6-7055-f5cc-1b24658d9339,but,0
0199277f-2023-7066-5163-ffd016ffb89d,buy,0
0199277f-2050-70e8-b3c8-cdacf4c3f16e,bye,0
0199277f-2082-7053-55b0-70235e6f1311,byu,0
0199277f-20bb-701b-555b-c7d2c46093be,cab,0
0199277f-2110-7001-cbf2-5cf4b098e5b2,cad,0
0199277f-214c-70cc-e516-c0803fbbea64,cam,0
0199277f-217c-7034-d89f-94086d07df44,can,0
0199277f-21e0-70b9-d3f2-427585399127,cap,0
0199277f-221c-7013-ea59-00f4c708d1fd,car,0
0199277f-224d-7080-8828-3078ca8b5a1f,cat,0
0199277f-2281-708d-6659-89a59f2e0694,caw,0
0199277f-22cb-70d3-6684-6260b97f4f11,cay,0
0199277f-2316-7066-cbc7-843fada5351a,ceo,0
0199277f-234f-70e1-18d8-ef23e3087e5f,chi,0
0199277f-2377-705f-c2ab-1463b55db571,cio,0
0199277f-23a0-7017-215e-7635a69e25e1,cit,0
0199277f-23d9-70f7-310f-b86cf481a8c5,cob,0
0199277f-2406-70e2-1ce7-313fa98ece5c,cod,0
0199277f-2433-7062-d506-a00c5ca83410,cog,0
0199277f-245c-70b1-4854-cf0dd6069bf9,col,0
0199277f-2487-700c-4f69-226fc68f7ab8,com,0
0199277f-24b3-7029-a6c2-d8f43c52e582,con,0
0199277f-24e1-70dc-c959-61dc28369548,coo,0
0199277f-250c-70ab-7f7c-ee333778b521,cop,0
0199277f-2549-7088-45c2-fda853a8519c,cot,0
0199277f-257b-701b-b535-ecff3612b966,cow,0
0199277f-25d6-70d3-ee2e-1d06cadefa46,coy,0
0199277f-260a-7073-6cc4-928d0b92b7de,cpu,0
0199277f-2636-7031-5d3e-20e724fd88b2,crt,0
0199277f-266c-70e0-4de2-81ded7987378,cry,0
0199277f-269d-70ff-93e4-baf7a658c5d5,cub,0
0199277f-26cc-70da-c139-db9b767f17f8,cud,0
0199277f-2714-7095-0147-5e04fad53db4,cue,0
0199277f-2749-70cc-e0fb-497d95727b13,cul,0
0199277f-2777-70f0-767e-14e954e78afc,cum,0
0199277f-279e-704f-9809-69f1798a49d1,cup,0
0199277f-27d3-7039-a9a5-3d43972b13e0,cur,0
0199277f-2811-7027-2133-9d777c0abd95,cut,0
0199277f-2841-70af-b064-e343a6775f79,dab,0
0199277f-2873-7040-d56a-95ab9a0033fe,dad,0
0199277f-289f-7060-e761-33ddb6f7b49e,dam,0
0199277f-28d6-70fa-0940-24f7682272d6,dan,0
0199277f-28fe-70d6-acdd-4eedb9d5ff7c,day,0
0199277f-292f-706f-b644-34367299a982,deb,0
0199277f-296b-708f-46b0-9f0c60bb8a80,dec,0
0199277f-2995-70e2-ebf3-ff23b0081967,def,0
0199277f-29d7-70b8-61bf-98badb1af26d,dei,0
0199277f-2a09-7049-29f1-394dd43fc109,del,0
0199277f-2a43-70e8-6e6e-dd078daaaf6d,den,0
0199277f-2a7c-7015-236f-c1791d235b5c,des,0
0199277f-2aa9-70be-a2ee-c407d92943d3,dew,0
0199277f-2adc-7056-360d-9eefd148f7f9,did,0
0199277f-2b0c-70fc-ff07-27aef3b3a729,die,0
0199277f-2b35-70da-c653-4b7f9c8ff82c,dig,0
0199277f-2b64-70f6-4885-c54818a4ebab,dim,0
0199277f-2b9f-7099-fb1b-99ac90cc4c1b,din,0
0199277f-2bd3-70a2-da5e-464485cc6fc8,dip,0
0199277f-2c07-7099-a673-4f3416d2d8c1,dir,0
0199277f-2c3c-7041-0142-49a66401da3e,dna,0
0199277f-2c66-70a9-94e8-ce4e1da8efb7,doa,0
0199277f-2c9d-70c3-ae1c-813584f43a45,doc,0
0199277f-2cd3-70ad-91cf-595188b801db,doe,0
0199277f-2d15-7047-d246-e6aeb68471aa,dog,0
0199277f-2d49-70fe-fae9-a0641744128d,don,0
0199277f-2d81-708c-15c6-9fcb1b2770bc,dos,0
0199277f-2dc3-705f-a620-af0a27a4c0d4,dot,0
0199277f-2e0e-70e5-fc3f-47a87140efe8,dow,0
0199277f-2e3d-70bd-f8a2-446c535bcffc,doz,0
0199277f-2e6c-707e-800a-b361cad1b824,dry,0
0199277f-2eb9-708d-54ff-fef9e59021f4,dub,0
0199277f-2ef0-7064-1645-17a2e79d5f02,dud,0
0199277f-2f2e-70ed-9c45-87d38c42a575,due,0
0199277f-2f67-705a-63e2-409d52c4de09,dug,0
0199277f-2fac-7095-cc41-e09d705b763f,dun,0
0199277f-2fe7-70d8-7be2-f72dff7341ed,duo,0
0199277f-3018-70de-8f34-55104e5ad724,dup,0
0199277f-3045-702f-80f4-43747d15f176,dye,0
0199277f-3094-707b-08b6-762d82007d70,ear,0
0199277f-30c2-70b9-4e5d-e76d6edd068b,eat,0
0199277f-30ef-70a4-94f7-18949c52c5e5,ebb,0
0199277f-312b-7028-1a09-e047c400b589,ecg,0
0199277f-315b-708d-2927-46ebc4162060,eeg,0
0199277f-318f-707f-5d56-96edde913c78,eel,0
0199277f-31c4-70a7-da4c-f1d040cf4b09,eft,0
0199277f-31f6-704d-6617-41003e375a1b,egg,0
0199277f-3225-707b-1909-e253f7db635f,ego,0
0199277f-324d-70b2-5dbd-9acb286996b4,eke,0
0199277f-327d-70c0-a6fd-010d3d0d8b90,elf,0
0199277f-32bc-702e-388c-17cfc776fb84,elk,0
0199277f-32f7-70a5-ae76-45f60226bb34,ell,0
0199277f-3323-70d3-8521-160cf9bbba73,elm,0
0199277f-334f-7011-fdbe-bf83510d4f66,emu,0
0199277f-338a-700f-1952-519f27e814aa,enc,0
0199277f-33bc-7018-7c25-44e4a9a12cf9,end,0
0199277f-33f4-7057-ccf7-6f47179dcc28,ene,0
0199277f-344b-7062-7113-0bfdd11d204b,eon,0
0199277f-347d-7015-8b76-ae050e38eeff,epa,0
0199277f-34ac-7031-f844-6f6195c82a79,era,0
0199277f-34df-70e1-fa3e-48af94d778d4,ere,0
0199277f-3517-70bd-33c8-5345631e70d6,erg,0
0199277f-3553-70df-d99f-91f724cd978b,ese,0
0199277f-357b-70f3-21c9-8c603b0b867c,esp,0
0199277f-35af-70dd-dbb0-e2591974f673,est,0
0199277f-35e8-705d-7844-ebca319a6f5f,eta,0
0199277f-3621-708e-a9a3-351ffe990345,etc,0
0199277f-3649-7050-c3dd-0ca30c527967,eve,0
0199277f-366f-7099-ca25-5a56a122c885,ewe,0
0199277f-36a5-703e-a993-e4be07ed8aed,ext,0
0199277f-36da-7004-4b6e-440962d2f142,eye,0
0199277f-3714-7075-8438-8a0da0fc0e50,fad,0
0199277f-3740-7066-101d-618faaa53b3a,fag,0
0199277f-3776-706f-7e28-511da0ca12fb,fan,0
0199277f-37c3-70b2-8b9f-7a8632697717,far,0
0199277f-37f1-7011-1122-75e518cdb833,fat,0
0199277f-3828-70d8-a099-1cc2770ddc28,fax,0
0199277f-3878-7032-82f5-4476822841cf,fay,0
0199277f-38ac-7047-f907-380367fbb493,fee,0
0199277f-38d8-70c5-1e4a-189abcdf292d,fen,0
0199277f-3904-7066-792c-73b9442c11d0,few,0
0199277f-392f-70dc-dec4-38cd5955a023,fey,0
0199277f-3961-70cf-a2be-d2dee2d272c4,fez,0
0199277f-3990-7081-3895-4189eaf50e66,fib,0
0199277f-39b7-70d5-f857-ce0097f3f907,fie,0
0199277f-39de-7038-0571-2872c58548d8,fig,0
0199277f-3a0f-7063-67d8-0799e8bf04d7,fin,0
0199277f-3a39-7027-3dc0-06e04feaa479,fir,0
0199277f-3a60-7071-c99a-a97f8107a31a,fit,0
0199277f-3a86-7098-aa8c-be111e6292b2,fix,0
0199277f-3ab6-70c6-c690-7dc25359c5cf,fly,0
0199277f-3af7-70be-4628-f34a9b27f44e,fob,0
0199277f-3b22-70ac-702d-9151e06e8656,foe,0
0199277f-3b4a-701c-8a5f-3d15b23a0e99,fog,0
0199277f-3b7f-70d1-4d0d-5ba00f6ef78a,fop,0
0199277f-3bb6-70cd-6593-b0b7836a8b79,for,0
0199277f-3be3-70be-4a3a-44a87c74d1bb,fox,0
0199277f-3c17-7032-cc65-96c104d005aa,fri,0
0199277f-3c46-7041-49a8-703ad1699ac7,fry,0
0199277f-3c82-7014-1320-68aa19823dad,fun,0
0199277f-3cc6-70ac-5298-044b6b36d06c,fur,0
0199277f-3cfa-70ab-1770-ed4fc7f47054,gab,0
0199277f-3d29-7057-b68b-964bb5a92eeb,gad,0
0199277f-3d51-7010-8e98-4db9b96f04c6,gag,0
0199277f-3d81-70d4-d29c-9927f96a2786,gal,0
0199277f-3dae-7028-3698-57eb9115b858,gam,0
0199277f-3de2-7093-d570-b435ebf91da8,gao,0
0199277f-3e0e-70f0-b9cd-d5c65d7e6272,gap,0
0199277f-3e3a-7012-05e4-64483b53eca5,gar,0
0199277f-3e63-7075-5c6c-09e8707808c1,gas,0
0199277f-3ea3-70ac-1b84-43c202c5d5da,gay,0
0199277f-3ecf-70c3-3ff6-1070ffaa58ba,gee,0
0199277f-3efb-7098-ce3d-c937b6eb7790,gel,0
0199277f-3f29-706b-66c1-909123fd8abc,gem,0
0199277f-3f6a-700e-1029-9b8def06507e,gen,0
0199277f-3f99-7088-2d4b-f2d966730ff1,get,0
0199277f-3fc7-7087-d388-315d3e1fe006,gig,0
0199277f-3ff8-707f-6b97-b6c6bf6ad5ed,gin,0
0199277f-4034-7023-e617-c3896662b872,gnu,0
0199277f-4063-7013-0af8-bcc299b9d0e8,gob,0
0199277f-40a1-7016-b650-6b288a387dc9,god,0
0199277f-40d1-7078-fb81-925a0e35e1c5,gop,0
0199277f-4103-7037-c63b-d36dab105061,got,0
0199277f-412f-70f4-a251-ac6b121b503f,gov,0
0199277f-4164-704d-c5f2-6a40ff3d344c,gum,0
0199277f-418f-70e0-7dd3-a8d0180ae86b,gun,0
0199277f-41bb-705f-9df4-ebbdf17fa7c8,gut,0
0199277f-41e8-70f5-6e49-26e0ef0b6cfc,guy,0
0199277f-4239-70a6-4c8c-d7904cce1f34,gym,0
0199277f-4271-70a5-9f2b-fa61f8b5a20d,gyp,0
0199277f-42aa-705b-9e07-4b6003ec9525,hac,0
0199277f-4307-70fc-7c79-e81ee0047745,had,0
0199277f-4341-70f6-0121-a5d4348c1ef4,hag,0
0199277f-4373-706a-35cd-617e5325c25a,hah,0
0199277f-43b2-707b-5d5e-c2b130dbb808,ham,0
0199277f-43db-7000-e786-eb024a6f4a28,hap,0
0199277f-4413-70eb-1fda-e5eceee19d6e,has,0
0199277f-444c-704e-3e4c-c4f0662eb5ff,hat,0
0199277f-447d-70de-571a-803072a8f5d0,haw,0
0199277f-44af-7030-82fc-6508f6b8b665,hay,0
0199277f-44eb-70d9-0cb4-60c5b849457f,hem,0
0199277f-4525-70ab-dd51-ff092fd18838,hen,0
0199277f-4555-707d-cd87-3ea06a2fafe0,hep,0
0199277f-4584-7053-fdfc-f4d138a695f9,her,0
0199277f-45bf-701f-af11-483329369133,hew,0
0199277f-45e7-7050-f4d5-4f0d547c72c7,hex,0
0199277f-4619-708b-634f-61f9bab97107,hey,0
0199277f-4642-70d2-05a6-2def24e81dda,hid,0
0199277f-466f-70ea-055a-b67f5b4859e4,hie,0
0199277f-46a0-706b-69ce-cd9686dec53e,him,0
0199277f-46db-70ea-d774-c371ed4ec1dc,hip,0
0199277f-4731-700a-9cf0-db7acf9fae8b,his,0
0199277f-4762-70ae-c3c6-97a15ffbc9ff,hit,0
0199277f-4795-709e-1aa7-f8e48c12b44f,hob,0
0199277f-47be-7072-4b21-c57601a226da,hoc,0
0199277f-47e9-70d1-8937-7bc259795231,hod,0
0199277f-4816-70ff-6602-da3da16f481c,hoe,0
0199277f-4845-70b4-33e0-ca51372308c1,hog,0
0199277f-487b-70ac-1c89-581e8e6f7f2f,hon,0
0199277f-48ac-7070-a2db-61537d79e613,hop,0
0199277f-48dc-70ac-26bb-33ce6dbb5ea5,hot,0
0199277f-4905-7021-b833-d8a09715a3f3,how,0
0199277f-4932-70d7-5732-f5321dfc93ec,hub,0
0199277f-495d-70e3-aaac-5dcdeb333c94,hue,0
0199277f-49a4-702f-2f61-5791cf59528f,hug,0
0199277f-49cd-70d3-75cf-aef8cf2446f3,huh,0
0199277f-49fa-70ec-c411-09fbcc0bd402,hum,0
0199277f-4a25-708e-bf15-2da09a24e40b,hun,0
0199277f-4a4d-708c-9b62-19586d1937c9,hut,0
0199277f-4a7d-7049-1382-5318803ba58a,ice,0
0199277f-4aac-70c3-33b6-f7b08ba7a543,icy,0
0199277f-4ae4-7061-1a63-9ff1db75b93f,ida,0
0199277f-4b0d-7011-97c1-02c6d9eb0c7b,ifs,0
0199277f-4b45-7042-dc85-0691c523627f,ilk,0
0199277f-4b73-7058-3b1f-ea3651f5d447,ill,0
0199277f-4b9f-70e7-aeb2-701b37c1236c,inc,0
0199277f-4bd3-70b5-4435-3e973854fef8,ind,0
0199277f-4c07-70df-76b0-104115a6fe05,ink,0
0199277f-4c3b-7022-9894-1dd6d7b2f4ae,inn,0
0199277f-4c72-708d-b6e7-6133daabc7e4,ins,0
0199277f-4ca5-701f-f053-cf12ed6b535e,int,0
0199277f-4cd3-70dc-3470-97a05bea81c7,ion,0
0199277f-4d09-705f-8683-fd68142c9e93,iou,0
0199277f-4d4d-7007-69fb-ac690af9becd,ire,0
0199277f-4d7c-70c7-7b15-f692f61ba6ee,irk,0
0199277f-4db1-70b2-b36a-faa342622592,irs,0
0199277f-4ddb-706e-6fe3-2202a329e708,ism,0
0199277f-4e32-7075-3195-55eda15ef5b0,its,0
0199277f-4e66-7092-ca3a-c736ba01d62b,iud,0
0199277f-4e93-7054-27c4-63a2011e958e,ivs,0
0199277f-4ebc-7009-8375-c060a1063d20,ivy,0
0199277f-4ee5-70e8-2b1c-0dee7eace472,iwo,0
0199277f-4f1b-708c-665c-98e7bdf9a960,jab,0
0199277f-4f44-70e8-6852-62f5a351ac6a,jag,0
0199277f-4f6e-700d-03e8-82d292685057,jam,0
0199277f-4f9d-70c7-dbf4-342a3385ff6d,jan,0
0199277f-4fd8-7025-71c7-917fc76abc6f,jap,0
0199277f-5005-70f7-88c1-30accbf46620,jar,0
0199277f-504b-706f-cdb2-134936325926,jaw,0
0199277f-5072-70b6-1c6b-c38e7fd29c99,jay,0
0199277f-509e-7027-fb71-43fe2eed16a9,jet,0
0199277f-50e1-700a-39ff-5196fe33047d,jew,0
0199277f-510a-7065-8156-2ee6f2085282,jib,0
0199277f-5132-7094-5f22-8c560b35eaf2,jig,0
0199277f-5164-70fe-20a7-e583e3e3c639,jim,0
0199277f-5190-70c8-41eb-d5699094344b,job,0
0199277f-51cc-70da-6055-8ab1d8273aae,joe,0
0199277f-51f6-70b9-91ad-af64e95f2084,jog,0
0199277f-521d-7036-83ec-14a1ebb1b67e,jot,0
0199277f-5249-7051-1d9c-b8c5b22bc041,joy,0
0199277f-527d-7006-59ad-55a12aef2d16,jug,0
0199277f-52b8-70e6-3e85-dec8513a2f40,jul,0
0199277f-52e5-70b1-b885-70a4e281ddcf,jun,0
0199277f-5324-7076-e30a-8b9857ee9f51,jus,0
0199277f-5366-70b9-ab2c-dbc33ff4053d,jut,0
0199277f-538f-7023-f973-5759bb9ad24d,kat,0
0199277f-53b7-700b-4f6c-2da09b26ed31,keg,0
0199277f-53f2-702f-5624-b2103af20b64,ken,0
0199277f-5423-70d2-f13c-5d1b71e62b27,key,0
0199277f-5460-7040-cb38-b9f7a659ccf1,kid,0
0199277f-5493-7052-c7ec-49a87039cc53,kin,0
0199277f-54bf-703b-2e34-7cd1a1b091c4,kip,0
0199277f-54fa-7023-6282-636df583b1eb,kit,0
0199277f-5524-7084-d292-654118b74a4c,lab,0
0199277f-556b-709e-342b-39a0725c763a,lad,0
